year,quarter,geo_type,geo_name,geo_pname,hover_over,reg_users,app_opens
2021,1,DIS,nanded,maharashtra,STA,620908,19605168
2021,1,DIS,osmanabad,maharashtra,STA,363717,13404694
2021,1,DIS,nagpur,maharashtra,STA,1761562,50475590
2021,1,DIS,buldhana,maharashtra,STA,526980,16060285
2021,1,DIS,nashik,maharashtra,STA,2049293,73733644
2021,1,DIS,akola,maharashtra,STA,359424,8842396
2021,1,DIS,yavatmal,maharashtra,STA,411242,10054649
2021,1,DIS,aurangabad,maharashtra,STA,1456891,56978295
2021,1,DIS,amravati,maharashtra,STA,660582,18290419
2021,1,DIS,washim,maharashtra,STA,199116,5342030
2021,1,DIS,sangli,maharashtra,STA,706867,18164337
2021,1,DIS,gadchiroli,maharashtra,STA,140084,3550696
2021,1,DIS,raigad,maharashtra,STA,1189907,31848388
2021,1,DIS,palghar,maharashtra,STA,1225423,27805492
2021,1,DIS,jalna,maharashtra,STA,411010,13687818
2021,1,DIS,gondia,maharashtra,STA,224168,5277879
2021,1,DIS,ahmednagar,maharashtra,STA,1333477,46024131
2021,1,DIS,pune,maharashtra,STA,6481971,257611232
2021,1,DIS,beed,maharashtra,STA,543616,17941211
2021,1,DIS,satara,maharashtra,STA,836302,24080796
2021,2,DIS,jalgaon,maharashtra,STA,943259,35301873
2021,2,DIS,latur,maharashtra,STA,624744,29180891
2021,2,DIS,thane,maharashtra,STA,4290066,64723378
2021,2,DIS,bhandara,maharashtra,STA,258606,8333396
2021,2,DIS,nandurbar,maharashtra,STA,215867,10883715
2021,2,DIS,chandrapur,maharashtra,STA,465162,19083472
2021,2,DIS,kolhapur,maharashtra,STA,1120732,25166053
2021,2,DIS,solapur,maharashtra,STA,1283601,70070564
2021,2,DIS,mumbai,maharashtra,STA,1549784,15755744
2021,2,DIS,sindhudurg,maharashtra,STA,169850,6676394
2021,2,DIS,dhule,maharashtra,STA,420452,18433982
2021,2,DIS,wardha,maharashtra,STA,301303,11242152
2021,2,DIS,parbhani,maharashtra,STA,366307,20114134
2021,2,DIS,mumbai suburban,maharashtra,STA,4151227,48912802
2021,2,DIS,hingoli,maharashtra,STA,198989,10972408
2021,2,DIS,ratnagiri,maharashtra,STA,299931,11050624
2021,2,DIS,nanded,maharashtra,STA,666016,33359336
2021,2,DIS,osmanabad,maharashtra,STA,390287,28330715
2021,2,DIS,nagpur,maharashtra,STA,1883447,45250899
2021,2,DIS,buldhana,maharashtra,STA,565868,28581359
2021,2,DIS,nashik,maharashtra,STA,2191882,75757960
2021,2,DIS,akola,maharashtra,STA,385734,13364304
2021,2,DIS,yavatmal,maharashtra,STA,442623,21915611
2021,2,DIS,aurangabad,maharashtra,STA,1557693,63292884
2021,2,DIS,amravati,maharashtra,STA,708106,26297460
2021,2,DIS,washim,maharashtra,STA,214281,11684560
2021,2,DIS,sangli,maharashtra,STA,756769,28300612
2021,2,DIS,gadchiroli,maharashtra,STA,150715,8590038
2021,2,DIS,raigad,maharashtra,STA,1272744,29988653
2021,2,DIS,palghar,maharashtra,STA,1312388,24969796
2021,2,DIS,jalna,maharashtra,STA,441936,27109811
2021,2,DIS,gondia,maharashtra,STA,240700,9019259
2021,2,DIS,ahmednagar,maharashtra,STA,1429562,71089482
2021,2,DIS,pune,maharashtra,STA,6915820,182010403
2021,2,DIS,beed,maharashtra,STA,583148,38733719
2021,2,DIS,satara,maharashtra,STA,895098,34535149
2021,3,DIS,jalgaon,maharashtra,STA,1015954,44589296
2021,3,DIS,latur,maharashtra,STA,672411,35447172
2021,3,DIS,thane,maharashtra,STA,4597394,83300680
2021,3,DIS,bhandara,maharashtra,STA,278950,10492117
2021,3,DIS,nandurbar,maharashtra,STA,233351,14068043
2021,3,DIS,chandrapur,maharashtra,STA,501428,24953314
2021,3,DIS,kolhapur,maharashtra,STA,1201767,30276720
2021,3,DIS,solapur,maharashtra,STA,1380100,90517777
2021,3,DIS,mumbai,maharashtra,STA,1659663,22719084
2021,3,DIS,sindhudurg,maharashtra,STA,182992,8049285
2021,3,DIS,dhule,maharashtra,STA,453563,23874749
2021,3,DIS,wardha,maharashtra,STA,324042,14222066
2021,3,DIS,parbhani,maharashtra,STA,394690,24802131
2021,3,DIS,mumbai suburban,maharashtra,STA,4444495,64351820
2021,3,DIS,hingoli,maharashtra,STA,215433,13648354
2021,3,DIS,ratnagiri,maharashtra,STA,322959,12217296
2021,3,DIS,nanded,maharashtra,STA,718196,42572195
2021,3,DIS,osmanabad,maharashtra,STA,420827,34207354
2021,3,DIS,nagpur,maharashtra,STA,2020264,59516934
2021,3,DIS,buldhana,maharashtra,STA,610959,37781452
2021,3,DIS,nashik,maharashtra,STA,2352259,98434796
2021,3,DIS,akola,maharashtra,STA,415627,18302939
2021,3,DIS,yavatmal,maharashtra,STA,479110,29675311
2021,3,DIS,aurangabad,maharashtra,STA,1671665,80700747
2021,3,DIS,amravati,maharashtra,STA,762967,34351482
2021,3,DIS,washim,maharashtra,STA,232323,15590563
2021,3,DIS,sangli,maharashtra,STA,812828,36928390
2021,3,DIS,gadchiroli,maharashtra,STA,163308,11389807
2021,3,DIS,raigad,maharashtra,STA,1365513,37710413
2021,3,DIS,palghar,maharashtra,STA,1410321,32925198
2021,3,DIS,jalna,maharashtra,STA,477979,33173132
2021,3,DIS,gondia,maharashtra,STA,260029,11333638
2021,3,DIS,ahmednagar,maharashtra,STA,1539300,92999756
2021,3,DIS,pune,maharashtra,STA,7398336,249779063
2021,3,DIS,beed,maharashtra,STA,628912,47304097
2021,3,DIS,satara,maharashtra,STA,961302,43163681
2021,4,DIS,jalgaon,maharashtra,STA,1087090,54643157
2021,4,DIS,latur,maharashtra,STA,719450,42649479
2021,4,DIS,thane,maharashtra,STA,4906492,134242235
2021,4,DIS,bhandara,maharashtra,STA,298697,11690408
2021,4,DIS,nandurbar,maharashtra,STA,250332,11355907
2021,4,DIS,chandrapur,maharashtra,STA,537212,23606587
2021,4,DIS,kolhapur,maharashtra,STA,1282234,52717877
2021,4,DIS,solapur,maharashtra,STA,1475291,99334977
2021,4,DIS,mumbai,maharashtra,STA,1770325,42805095
2021,4,DIS,sindhudurg,maharashtra,STA,195901,4296168
2021,4,DIS,dhule,maharashtra,STA,485968,24495240
2021,4,DIS,wardha,maharashtra,STA,346618,14636917
2021,4,DIS,parbhani,maharashtra,STA,422969,23200712
2021,4,DIS,mumbai suburban,maharashtra,STA,4740546,109361875
2021,4,DIS,hingoli,maharashtra,STA,231679,11737542
2021,4,DIS,ratnagiri,maharashtra,STA,345590,7938110
2021,4,DIS,nanded,maharashtra,STA,769599,45011341
2021,4,DIS,osmanabad,maharashtra,STA,450897,31235487
2021,4,DIS,nagpur,maharashtra,STA,2157149,99886471
2021,4,DIS,buldhana,maharashtra,STA,655296,38436220
2021,4,DIS,nashik,maharashtra,STA,2510393,133427791
2021,4,DIS,akola,maharashtra,STA,445026,21961729
2021,4,DIS,yavatmal,maharashtra,STA,514770,24464792
2021,4,DIS,aurangabad,maharashtra,STA,1786190,111147080
2021,4,DIS,amravati,maharashtra,STA,816701,38104234
2021,4,DIS,washim,maharashtra,STA,249576,13081507
2021,4,DIS,sangli,maharashtra,STA,868213,41662685
2021,4,DIS,gadchiroli,maharashtra,STA,175431,7057618
2021,4,DIS,raigad,maharashtra,STA,1457720,50821939
2021,4,DIS,palghar,maharashtra,STA,1508500,45585256
2021,4,DIS,jalna,maharashtra,STA,513160,30611882
2021,4,DIS,gondia,maharashtra,STA,278573,11623573
2021,4,DIS,ahmednagar,maharashtra,STA,1646991,99905359
2021,4,DIS,pune,maharashtra,STA,7880431,427289734
2021,4,DIS,beed,maharashtra,STA,674258,40582491
2021,4,DIS,satara,maharashtra,STA,1027238,51129773
2022,1,DIS,jalgaon,maharashtra,STA,1156268,72850684
2022,1,DIS,latur,maharashtra,STA,764670,56012514
2022,1,DIS,thane,maharashtra,STA,5196050,36680314
2022,1,DIS,bhandara,maharashtra,STA,317709,17152369
2022,1,DIS,nandurbar,maharashtra,STA,266795,27838113
2022,1,DIS,chandrapur,maharashtra,STA,570979,46226115
2022,1,DIS,kolhapur,maharashtra,STA,1357916,44102892
2022,1,DIS,solapur,maharashtra,STA,1565902,178663433
2022,1,DIS,mumbai,maharashtra,STA,1873643,6937597
2022,1,DIS,sindhudurg,maharashtra,STA,208291,14208273
2022,1,DIS,dhule,maharashtra,STA,517310,42627770
2022,1,DIS,wardha,maharashtra,STA,368011,28821210
2022,1,DIS,parbhani,maharashtra,STA,450092,48613776
2022,1,DIS,mumbai suburban,maharashtra,STA,5017556,20523596
2022,1,DIS,hingoli,maharashtra,STA,247201,28802775
2022,1,DIS,ratnagiri,maharashtra,STA,366636,22168726
2022,1,DIS,nanded,maharashtra,STA,818876,75402365
2022,1,DIS,osmanabad,maharashtra,STA,479545,78950852
2022,1,DIS,nagpur,maharashtra,STA,2286011,62584115
2022,1,DIS,buldhana,maharashtra,STA,698097,72532489
2022,1,DIS,nashik,maharashtra,STA,2661739,123708845
2022,1,DIS,akola,maharashtra,STA,473498,34414449
2022,1,DIS,yavatmal,maharashtra,STA,548600,60532112
2022,1,DIS,aurangabad,maharashtra,STA,1894797,102754741
2022,1,DIS,amravati,maharashtra,STA,868057,58399645
2022,1,DIS,washim,maharashtra,STA,266019,33931899
2022,1,DIS,sangli,maharashtra,STA,921182,74801129
2022,1,DIS,gadchiroli,maharashtra,STA,186967,21889562
2022,1,DIS,raigad,maharashtra,STA,1544883,32504167
2022,1,DIS,palghar,maharashtra,STA,1601518,33545649
2022,1,DIS,jalna,maharashtra,STA,547672,64639245
2022,1,DIS,gondia,maharashtra,STA,296361,20628768
2022,1,DIS,ahmednagar,maharashtra,STA,1749682,162352399
2022,1,DIS,pune,maharashtra,STA,8331582,196168807
2022,1,DIS,beed,maharashtra,STA,717334,87680370
2022,1,DIS,satara,maharashtra,STA,1090181,68117749
2022,2,DIS,jalgaon,maharashtra,STA,1220513,86604210
2022,2,DIS,latur,maharashtra,STA,806328,62442383
2022,2,DIS,thane,maharashtra,STA,5471749,33991836
2022,2,DIS,bhandara,maharashtra,STA,335385,19090974
2022,2,DIS,nandurbar,maharashtra,STA,281849,34195706
2022,2,DIS,chandrapur,maharashtra,STA,602491,54957048
2022,2,DIS,kolhapur,maharashtra,STA,1428752,49114165
2022,2,DIS,solapur,maharashtra,STA,1649511,210685118
2022,2,DIS,mumbai,maharashtra,STA,1972178,6067589
2022,2,DIS,sindhudurg,maharashtra,STA,219513,16161050
2022,2,DIS,dhule,maharashtra,STA,546411,48704498
2022,2,DIS,wardha,maharashtra,STA,387779,34231505
2022,2,DIS,parbhani,maharashtra,STA,475099,60701206
2022,2,DIS,mumbai suburban,maharashtra,STA,5281053,18144066
2022,2,DIS,hingoli,maharashtra,STA,261356,34376077
2022,2,DIS,ratnagiri,maharashtra,STA,386205,27879839
2022,2,DIS,nanded,maharashtra,STA,864519,91285829
2022,2,DIS,osmanabad,maharashtra,STA,505757,89304598
2022,2,DIS,nagpur,maharashtra,STA,2407812,69028954
2022,2,DIS,buldhana,maharashtra,STA,737963,88820070
2022,2,DIS,nashik,maharashtra,STA,2803471,145768720
2022,2,DIS,akola,maharashtra,STA,500054,39236629
2022,2,DIS,yavatmal,maharashtra,STA,579638,73957323
2022,2,DIS,aurangabad,maharashtra,STA,1996927,118912859
2022,2,DIS,amravati,maharashtra,STA,915589,63414291
2022,2,DIS,washim,maharashtra,STA,281323,39129459
2022,2,DIS,sangli,maharashtra,STA,970235,87653019
2022,2,DIS,gadchiroli,maharashtra,STA,197516,26037494
2022,2,DIS,raigad,maharashtra,STA,1626771,36727170
2022,2,DIS,palghar,maharashtra,STA,1689875,35313113
2022,2,DIS,jalna,maharashtra,STA,579234,80567676
2022,2,DIS,gondia,maharashtra,STA,313009,24263083
2022,2,DIS,ahmednagar,maharashtra,STA,1844168,183118960
2022,2,DIS,pune,maharashtra,STA,8757249,209135770
2022,2,DIS,beed,maharashtra,STA,757060,115979666
2022,2,DIS,satara,maharashtra,STA,1148444,77944066
2022,3,DIS,jalgaon,maharashtra,STA,1286175,97532092
2022,3,DIS,latur,maharashtra,STA,848269,63264921
2022,3,DIS,thane,maharashtra,STA,5757165,33263065
2022,3,DIS,bhandara,maharashtra,STA,353174,19465120
2022,3,DIS,nandurbar,maharashtra,STA,296795,34198673
2022,3,DIS,chandrapur,maharashtra,STA,634045,56800651
2022,3,DIS,kolhapur,maharashtra,STA,1502306,47052254
2022,3,DIS,solapur,maharashtra,STA,1733556,228942597
2022,3,DIS,mumbai,maharashtra,STA,2074701,5594171
2022,3,DIS,sindhudurg,maharashtra,STA,229975,15739159
2022,3,DIS,dhule,maharashtra,STA,575813,54322077
2022,3,DIS,wardha,maharashtra,STA,407248,36192835
2022,3,DIS,parbhani,maharashtra,STA,499848,65733280
2022,3,DIS,mumbai suburban,maharashtra,STA,5555095,17750407
2022,3,DIS,hingoli,maharashtra,STA,275473,39256792
2022,3,DIS,ratnagiri,maharashtra,STA,405070,25571739
2022,3,DIS,nanded,maharashtra,STA,910486,98753308
2022,3,DIS,osmanabad,maharashtra,STA,531671,91882360
2022,3,DIS,nagpur,maharashtra,STA,2532986,66164790
2022,3,DIS,buldhana,maharashtra,STA,777977,93279571
2022,3,DIS,nashik,maharashtra,STA,2948824,151235515
2022,3,DIS,akola,maharashtra,STA,526815,44796514
2022,3,DIS,yavatmal,maharashtra,STA,610128,88314496
2022,3,DIS,aurangabad,maharashtra,STA,2101234,124307909
2022,3,DIS,amravati,maharashtra,STA,963982,72957653
2022,3,DIS,washim,maharashtra,STA,296272,43840731
2022,3,DIS,sangli,maharashtra,STA,1019817,93113946
2022,3,DIS,gadchiroli,maharashtra,STA,207786,26316493
2022,3,DIS,raigad,maharashtra,STA,1710945,36872830
2022,3,DIS,palghar,maharashtra,STA,1781265,36549593
2022,3,DIS,jalna,maharashtra,STA,610313,84336941
2022,3,DIS,gondia,maharashtra,STA,329157,25958200
2022,3,DIS,ahmednagar,maharashtra,STA,1940071,199343174
2022,3,DIS,pune,maharashtra,STA,9194074,217143958
2022,3,DIS,beed,maharashtra,STA,796486,119694601
2022,3,DIS,satara,maharashtra,STA,1207605,83121296
2022,4,DIS,jalgaon,maharashtra,STA,1347408,79656163
2022,4,DIS,latur,maharashtra,STA,887351,60177337
2022,4,DIS,thane,maharashtra,STA,6042267,184887911
2022,4,DIS,bhandara,maharashtra,STA,369204,18125226
2022,4,DIS,nandurbar,maharashtra,STA,310094,17119982
2022,4,DIS,chandrapur,maharashtra,STA,662924,36567710
2022,4,DIS,kolhapur,maharashtra,STA,1571012,86481902
2022,4,DIS,solapur,maharashtra,STA,1811044,146728122
2022,4,DIS,mumbai,maharashtra,STA,2178155,63083465
2022,4,DIS,sindhudurg,maharashtra,STA,238677,6295157
2022,4,DIS,dhule,maharashtra,STA,603068,34986063
2022,4,DIS,wardha,maharashtra,STA,425327,26485214
2022,4,DIS,parbhani,maharashtra,STA,522880,32441607
2022,4,DIS,mumbai suburban,maharashtra,STA,5831539,155449376
2022,4,DIS,hingoli,maharashtra,STA,287777,17611932
2022,4,DIS,ratnagiri,maharashtra,STA,421696,11927717
2022,4,DIS,nanded,maharashtra,STA,952368,64607385
2022,4,DIS,osmanabad,maharashtra,STA,555058,47593507
2022,4,DIS,nagpur,maharashtra,STA,2655029,151837643
2022,4,DIS,buldhana,maharashtra,STA,814274,57822754
2022,4,DIS,nashik,maharashtra,STA,3086721,185459628
2022,4,DIS,akola,maharashtra,STA,551450,37011584
2022,4,DIS,yavatmal,maharashtra,STA,636910,41634405
2022,4,DIS,aurangabad,maharashtra,STA,2201353,146821264
2022,4,DIS,amravati,maharashtra,STA,1009815,59560804
2022,4,DIS,washim,maharashtra,STA,309651,21117499
2022,4,DIS,sangli,maharashtra,STA,1065081,70382653
2022,4,DIS,gadchiroli,maharashtra,STA,216959,11342922
2022,4,DIS,raigad,maharashtra,STA,1791713,73942725
2022,4,DIS,palghar,maharashtra,STA,1870957,68958750
2022,4,DIS,jalna,maharashtra,STA,638204,44298600
2022,4,DIS,gondia,maharashtra,STA,343702,19624448
2022,4,DIS,ahmednagar,maharashtra,STA,2027819,148431661
2022,4,DIS,pune,maharashtra,STA,9622338,614868245
2022,4,DIS,beed,maharashtra,STA,832340,60213520
2022,4,DIS,satara,maharashtra,STA,1261863,78647815
2023,1,DIS,jalgaon,maharashtra,STA,1410012,107009647
2023,1,DIS,latur,maharashtra,STA,927949,76927056
2023,1,DIS,thane,maharashtra,STA,6314618,37717587
2023,1,DIS,bhandara,maharashtra,STA,386568,23757706
2023,1,DIS,nandurbar,maharashtra,STA,324445,45901937
2023,1,DIS,chandrapur,maharashtra,STA,693485,70031826
2023,1,DIS,kolhapur,maharashtra,STA,1639701,69294490
2023,1,DIS,solapur,maharashtra,STA,1892509,279137206
2023,1,DIS,mumbai,maharashtra,STA,2276888,5500107
2023,1,DIS,sindhudurg,maharashtra,STA,249054,20400172
2023,1,DIS,dhule,maharashtra,STA,631067,65562712
2023,1,DIS,wardha,maharashtra,STA,444462,49746421
2023,1,DIS,parbhani,maharashtra,STA,547272,72980274
2023,1,DIS,mumbai suburban,maharashtra,STA,6095695,16558562
2023,1,DIS,hingoli,maharashtra,STA,301638,45157514
2023,1,DIS,ratnagiri,maharashtra,STA,440075,39482971
2023,1,DIS,nanded,maharashtra,STA,996734,106121861
2023,1,DIS,osmanabad,maharashtra,STA,580445,99762242
2023,1,DIS,nagpur,maharashtra,STA,2775157,81061975
2023,1,DIS,buldhana,maharashtra,STA,852571,103688626
2023,1,DIS,nashik,maharashtra,STA,3223873,184271268
2023,1,DIS,akola,maharashtra,STA,577226,53639246
2023,1,DIS,yavatmal,maharashtra,STA,666609,107124986
2023,1,DIS,aurangabad,maharashtra,STA,2300283,134847142
2023,1,DIS,amravati,maharashtra,STA,1056858,86244605
2023,1,DIS,washim,maharashtra,STA,324314,54317789
2023,1,DIS,sangli,maharashtra,STA,1112360,117179900
2023,1,DIS,gadchiroli,maharashtra,STA,226894,42377069
2023,1,DIS,raigad,maharashtra,STA,1871153,46986782
2023,1,DIS,palghar,maharashtra,STA,1957628,53816474
2023,1,DIS,jalna,maharashtra,STA,668316,93933311
2023,1,DIS,gondia,maharashtra,STA,359604,31018390
2023,1,DIS,ahmednagar,maharashtra,STA,2119506,223886663
2023,1,DIS,pune,maharashtra,STA,10037022,258541142
2023,1,DIS,beed,maharashtra,STA,870961,133891530
2023,1,DIS,satara,maharashtra,STA,1317832,106275736
2023,2,DIS,jalgaon,maharashtra,STA,1469356,118265147
2023,2,DIS,latur,maharashtra,STA,966702,69524230
2023,2,DIS,thane,maharashtra,STA,6552282,40857773
2023,2,DIS,bhandara,maharashtra,STA,403017,22360089
2023,2,DIS,nandurbar,maharashtra,STA,338619,58652495
2023,2,DIS,chandrapur,maharashtra,STA,723425,76346173
2023,2,DIS,kolhapur,maharashtra,STA,1703029,72865757
2023,2,DIS,solapur,maharashtra,STA,1970077,263841375
2023,2,DIS,mumbai,maharashtra,STA,2361852,5069174
2023,2,DIS,sindhudurg,maharashtra,STA,259618,23225641
2023,2,DIS,dhule,maharashtra,STA,657948,77212724
2023,2,DIS,wardha,maharashtra,STA,463116,49030852
2023,2,DIS,parbhani,maharashtra,STA,570977,79915051
2023,2,DIS,mumbai suburban,maharashtra,STA,6322778,15860612
2023,2,DIS,hingoli,maharashtra,STA,315682,47487754
2023,2,DIS,ratnagiri,maharashtra,STA,458493,40324614
2023,2,DIS,nanded,maharashtra,STA,1039476,121542302
2023,2,DIS,osmanabad,maharashtra,STA,605615,105135971
2023,2,DIS,nagpur,maharashtra,STA,2882255,84770756
2023,2,DIS,buldhana,maharashtra,STA,890018,112371546
2023,2,DIS,nashik,maharashtra,STA,3350410,209232203
2023,2,DIS,akola,maharashtra,STA,601704,50992224
2023,2,DIS,yavatmal,maharashtra,STA,696177,114446180
2023,2,DIS,aurangabad,maharashtra,STA,2390854,154173716
2023,2,DIS,amravati,maharashtra,STA,1100682,84728289
2023,2,DIS,washim,maharashtra,STA,339152,56218274
2023,2,DIS,sangli,maharashtra,STA,1157260,122118287
2023,2,DIS,gadchiroli,maharashtra,STA,237313,50440631
2023,2,DIS,raigad,maharashtra,STA,1942119,58099427
2023,2,DIS,palghar,maharashtra,STA,2037722,60362815
2023,2,DIS,jalna,maharashtra,STA,698682,101460348
2023,2,DIS,gondia,maharashtra,STA,375090,37700961
2023,2,DIS,ahmednagar,maharashtra,STA,2208055,243629388
2023,2,DIS,pune,maharashtra,STA,10396344,260130249
2023,2,DIS,beed,maharashtra,STA,909491,163254703
2023,2,DIS,satara,maharashtra,STA,1371460,112211599
2023,3,DIS,jalgaon,maharashtra,STA,1529992,123442622
2023,3,DIS,latur,maharashtra,STA,1006145,57907262
2023,3,DIS,thane,maharashtra,STA,6802106,38150498
2023,3,DIS,bhandara,maharashtra,STA,420322,23315387
2023,3,DIS,nandurbar,maharashtra,STA,352858,90388683
2023,3,DIS,chandrapur,maharashtra,STA,754238,82624927
2023,3,DIS,kolhapur,maharashtra,STA,1770692,61008692
2023,3,DIS,solapur,maharashtra,STA,2050042,188806621
2023,3,DIS,mumbai,maharashtra,STA,2450770,4670622
2023,3,DIS,sindhudurg,maharashtra,STA,270085,25809368
2023,3,DIS,dhule,maharashtra,STA,685192,86722729
2023,3,DIS,wardha,maharashtra,STA,482011,50869367
2023,3,DIS,parbhani,maharashtra,STA,594897,74954199
2023,3,DIS,mumbai suburban,maharashtra,STA,6560867,14208097
2023,3,DIS,hingoli,maharashtra,STA,329360,53436408
2023,3,DIS,ratnagiri,maharashtra,STA,476573,38765827
2023,3,DIS,nanded,maharashtra,STA,1083788,97025405
2023,3,DIS,osmanabad,maharashtra,STA,630584,89965868
2023,3,DIS,nagpur,maharashtra,STA,2995471,83230298
2023,3,DIS,buldhana,maharashtra,STA,928174,94951833
2023,3,DIS,nashik,maharashtra,STA,3481028,223286708
2023,3,DIS,akola,maharashtra,STA,626507,54844425
2023,3,DIS,yavatmal,maharashtra,STA,726136,122689712
2023,3,DIS,aurangabad,maharashtra,STA,2485041,142936286
2023,3,DIS,amravati,maharashtra,STA,1146341,105205644
2023,3,DIS,washim,maharashtra,STA,353548,55678765
2023,3,DIS,sangli,maharashtra,STA,1203678,107556687
2023,3,DIS,gadchiroli,maharashtra,STA,247702,58567729
2023,3,DIS,raigad,maharashtra,STA,2017277,67554402
2023,3,DIS,palghar,maharashtra,STA,2118552,71653613
2023,3,DIS,jalna,maharashtra,STA,728366,78474889
2023,3,DIS,gondia,maharashtra,STA,390942,38222556
2023,3,DIS,ahmednagar,maharashtra,STA,2297997,202698910
2023,3,DIS,pune,maharashtra,STA,10780092,221118402
2023,3,DIS,beed,maharashtra,STA,947480,127194060
2023,3,DIS,satara,maharashtra,STA,1426143,95047326
2023,4,DIS,jalgaon,maharashtra,STA,1588430,101228956
2023,4,DIS,latur,maharashtra,STA,1043239,56001885
2023,4,DIS,thane,maharashtra,STA,7044610,333511371
2023,4,DIS,bhandara,maharashtra,STA,436738,22511529
2023,4,DIS,nandurbar,maharashtra,STA,365994,34725168
2023,4,DIS,chandrapur,maharashtra,STA,782881,48842268
2023,4,DIS,kolhapur,maharashtra,STA,1832641,109205223
2023,4,DIS,solapur,maharashtra,STA,2124162,130344669
2023,4,DIS,mumbai,maharashtra,STA,2537871,130746309
2023,4,DIS,sindhudurg,maharashtra,STA,280277,16252211
2023,4,DIS,dhule,maharashtra,STA,711303,45105615
2023,4,DIS,wardha,maharashtra,STA,500096,28241399
2023,4,DIS,parbhani,maharashtra,STA,618057,36560916
2023,4,DIS,mumbai suburban,maharashtra,STA,6796218,319095631
2023,4,DIS,hingoli,maharashtra,STA,342201,20266114
2023,4,DIS,ratnagiri,maharashtra,STA,494267,25137221
2023,4,DIS,nanded,maharashtra,STA,1125521,74793485
2023,4,DIS,osmanabad,maharashtra,STA,654537,51367650
2023,4,DIS,nagpur,maharashtra,STA,3102070,156154783
2023,4,DIS,buldhana,maharashtra,STA,964619,69811158
2023,4,DIS,nashik,maharashtra,STA,3606029,212083749
2023,4,DIS,akola,maharashtra,STA,650112,36032496
2023,4,DIS,yavatmal,maharashtra,STA,754276,54078333
2023,4,DIS,aurangabad,maharashtra,STA,2575931,136298406
2023,4,DIS,amravati,maharashtra,STA,1189080,73590033
2023,4,DIS,washim,maharashtra,STA,367432,22826595
2023,4,DIS,sangli,maharashtra,STA,1247423,77772695
2023,4,DIS,gadchiroli,maharashtra,STA,257488,21861779
2023,4,DIS,raigad,maharashtra,STA,2089294,120144734
2023,4,DIS,palghar,maharashtra,STA,2198589,126204878
2023,4,DIS,jalna,maharashtra,STA,756783,43550453
2023,4,DIS,gondia,maharashtra,STA,405663,26208921
2023,4,DIS,ahmednagar,maharashtra,STA,2381246,133316864
2023,4,DIS,pune,maharashtra,STA,11135186,661630197
2023,4,DIS,beed,maharashtra,STA,983937,54939143
2023,4,DIS,satara,maharashtra,STA,1477919,83560318
2024,1,DIS,jalgaon,maharashtra,STA,1655767,100366632
2024,1,DIS,latur,maharashtra,STA,1085739,55138846
2024,1,DIS,thane,maharashtra,STA,7314981,47064674
2024,1,DIS,bhandara,maharashtra,STA,455693,21315665
2024,1,DIS,nandurbar,maharashtra,STA,381655,122900445
2024,1,DIS,chandrapur,maharashtra,STA,816312,78851650
2024,1,DIS,kolhapur,maharashtra,STA,1904855,47701532
2024,1,DIS,solapur,maharashtra,STA,2209975,144348109
2024,1,DIS,mumbai,maharashtra,STA,2634732,7389946
2024,1,DIS,sindhudurg,maharashtra,STA,292412,41589733
2024,1,DIS,dhule,maharashtra,STA,741512,80491589
2024,1,DIS,wardha,maharashtra,STA,521047,44230104
2024,1,DIS,parbhani,maharashtra,STA,644981,49341896
2024,1,DIS,mumbai suburban,maharashtra,STA,7055629,20176718
2024,1,DIS,hingoli,maharashtra,STA,357576,38095466
2024,1,DIS,ratnagiri,maharashtra,STA,514722,85113251
2024,1,DIS,nanded,maharashtra,STA,1174088,124493246
2024,1,DIS,osmanabad,maharashtra,STA,682522,86972999
2024,1,DIS,nagpur,maharashtra,STA,3225345,74032670
2024,1,DIS,buldhana,maharashtra,STA,1007060,82411375
2024,1,DIS,nashik,maharashtra,STA,3747440,319243191
2024,1,DIS,akola,maharashtra,STA,677646,56758744
2024,1,DIS,yavatmal,maharashtra,STA,787805,133780461
2024,1,DIS,aurangabad,maharashtra,STA,2679421,112799518
2024,1,DIS,amravati,maharashtra,STA,1239220,111929956
2024,1,DIS,washim,maharashtra,STA,383642,54014422
2024,1,DIS,sangli,maharashtra,STA,1297851,93327397
2024,1,DIS,gadchiroli,maharashtra,STA,269078,100315402
2024,1,DIS,raigad,maharashtra,STA,2171470,79449007
2024,1,DIS,palghar,maharashtra,STA,2286819,116363439
2024,1,DIS,jalna,maharashtra,STA,789850,64136915
2024,1,DIS,gondia,maharashtra,STA,422621,41565184
2024,1,DIS,ahmednagar,maharashtra,STA,2477859,177100847
2024,1,DIS,pune,maharashtra,STA,11546171,261232255
2024,1,DIS,beed,maharashtra,STA,1026063,79678973
2024,1,DIS,satara,maharashtra,STA,1537317,73242486
2018,1,DIS,kangpokpi,manipur,STA,1439,0
2018,1,DIS,noney,manipur,STA,216,0
2018,1,DIS,imphal east,manipur,STA,6759,0
2018,1,DIS,thoubal,manipur,STA,2764,0
2018,1,DIS,kakching,manipur,STA,915,0
2018,1,DIS,jiribam,manipur,STA,460,0
2018,1,DIS,ukhrul,manipur,STA,602,0
2018,1,DIS,tamenglong,manipur,STA,550,0
2018,1,DIS,kamjong,manipur,STA,108,0
2018,1,DIS,chandel,manipur,STA,452,0
2018,1,DIS,bishnupur,manipur,STA,2371,0
2018,1,DIS,senapati,manipur,STA,85,0
